est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
0.0195233786,0.0436556017,70745.5077465859,5988315.715019021,1,1,25.67,False
0.0337718597,0.0755161741,51588.7066580234,5715048.068410403,1,1,24.48,False
0.0584191154,0.1306291133,39706.7370286468,12025653.21589749,1,1,23.29,False
0.0784431412,0.1754041962,62494.9653808562,27305707.87803187,1,1,22.65,False
0.0417402433,0.0933340215,30496.1481616959,23808430.205828127,1,1,24.02,False
0.0291443905,0.0651688382,27502.0920828165,11460399.683673736,1,1,24.8,False
0.0183888672,0.0411187571,29905.8070872651,2005296.960319701,1,1,25.8,False
0.0092588058,0.0207033192,30120.5497500461,3872916.771870139,1,1,27.29,False
0.0080270317,0.0179489885,19586.9020290233,1801348.94248638,1,1,27.6,False
0.1260535197,0.2818642388,76881.1113732154,55492016.10800566,1,1,21.62,False
0.0169260249,0.0378477424,25774.7669009755,3695725.888904166,1,1,25.98,False
0.0298232505,0.0666868155,65443.8558241274,7980156.152454991,1,1,24.75,False
0.0614546821,0.1374168468,15148.0884248922,35960103.27615343,1,1,23.18,False
0.0310852938,0.0695088301,40969.4505039835,7316852.900039883,1,1,24.66,False
0.040978398,0.0916304836,41548.5361392034,7484352.952665552,1,1,24.06,False
0.0728710415,0.1629446024,121530.5504661946,9928130.545023192,1,1,22.81,False
0.0061738344,0.0138051134,49331.9283788027,115766.790412684,1,1,28.17,False
0.0055789822,0.0124749835,43256.9938723189,287593.82679002,1,1,28.39,False
0.013506878,0.0302022973,34831.8341244872,2186333.929724439,1,1,26.47,False
0.0207278843,0.0463489584,34800.8664038796,10507348.754175495,1,1,25.54,False
0.0132603497,0.0296510433,27340.6231322254,2089404.42830322,1,1,26.51,False
0.0417402433,0.0933340215,40290.4294767626,51782679.65529102,1,1,24.02,False
0.1557955241,0.3483693825,64285.8636221298,43093177.33214785,1,1,21.16,False
0.0160160338,0.0358129403,33979.2573086467,5623876.918120798,1,1,26.1,False
0.0025383703,0.0056759685,46049.9299001215,29217.945029913,1,1,30.1,False
0.0249203981,0.0557237043,29958.4185516472,9400556.16847719,1,1,25.14,False
0.031228777,0.0698296682,22952.9537229442,16974167.85714163,1,1,24.65,False
0.0101520787,0.0227007381,27570.3290586087,3324569.339814445,1,1,27.09,False
0.0053034072,0.0118587791,78911.341689168,502071.948933919,1,1,28.5,False
0.0527904029,0.1180429295,53355.5102064222,8727577.987975359,1,1,23.51,False
0.037201031,0.0831840342,33097.903105137,11168464.691253971,1,1,24.27,False
0.0649463841,0.1452245297,74078.9996945216,27907676.9013342,1,1,23.06,False
0.0185590173,0.0414992243,39175.7503849564,3167309.755063247,1,1,25.78,False
0.0077011393,0.0172202709,40491.0175972784,558410.776052085,1,1,27.69,False
0.0110803882,0.0247765013,65242.0270904782,254132.164182882,1,1,26.9,False
0.2796114661,0.6252302454,103451.262693629,24588817.427981697,1,1,19.89,False
0.2424124811,0.5420507863,92963.949631236,30765557.7788186,1,1,20.2,True
0.0136318556,0.0304817558,20926.1188498249,11250321.429363769,1,1,26.45,False
0.0225193047,0.050354696,58765.9645748621,2347228.847435146,1,1,25.36,False
0.0404161533,0.0903732663,21772.241672291,30972866.3632036,1,1,24.09,False
0.0055533491,0.0124176661,62809.1111725607,488696.687613172,1,1,28.4,False
0.0328514828,0.0734581487,23266.8216259688,28946854.91494032,1,1,24.54,False
0.0291443905,0.0651688382,34359.1101631418,8920390.164762685,1,1,24.8,False
0.0370301078,0.0828018383,31811.2287394433,9337830.335098308,1,1,24.28,False
0.0081013049,0.0181150684,46812.2728803181,880770.02584608,1,1,27.58,False
0.0360209346,0.0805452583,27729.0633685092,11800036.500106787,1,1,24.34,False
0.0628861456,0.1406176963,53170.1787631885,1828980.41706473,1,1,23.13,False
0.0275775053,0.0616651765,63904.8475119251,7281589.645244122,1,1,24.92,False
0.0209196771,0.04677782,25771.549843698,9736446.814888852,1,1,25.52,False
0.0324007435,0.0724502651,63384.4596304778,10704300.438663805,1,1,24.57,False
0.0171614894,0.0383742569,26516.2502300772,8005120.955241869,1,1,25.95,False
0.0188171989,0.042076536,25393.1026445515,2097286.665274585,1,1,25.75,False
0.0212106988,0.0474285643,31546.5639361615,10978277.583090471,1,1,25.49,False
0.1237527837,0.2767196367,56775.5166361349,36328964.186088845,1,1,21.66,False
0.0174002295,0.038908096,36775.8592446305,6970192.927363727,1,1,25.92,False
0.0384197891,0.0859092601,28013.3888298467,58488089.88787594,1,1,24.2,False
0.0799015081,0.1786652037,23293.8214669737,52134436.188041486,1,1,22.61,False
0.1616422833,0.3614431336,108636.394545095,25534821.01126125,1,1,21.08,False
0.0190789723,0.0426618789,25053.4568303758,8138151.65400808,1,1,25.72,False
0.0257368254,0.0575492912,49896.0966778524,6725079.34557273,1,1,25.07,False
0.0252670754,0.0564988982,27742.5563324066,3073685.274504577,1,1,25.11,False
0.0251509837,0.0562393094,43051.4753434945,10795054.1061776,1,1,25.12,False
0.109788026,0.2454934893,38391.2206891394,61854001.12265743,1,1,21.92,False
0.0136947774,0.0306224531,11473.8262525487,6131197.418564945,1,1,26.44,False
0.0377185489,0.0843412394,45330.4241400218,6609876.793446325,1,1,24.24,False
0.0063760979,0.0142573883,36351.006970311,1883984.172951868,1,1,28.1,False
0.046190746,0.1032856481,63072.8770710535,7875779.57930645,1,1,23.8,False
0.0157962856,0.0353215683,26765.7886240426,4125369.95427865,1,1,26.13,False
0.1082816778,0.2421251924,29743.6680732577,18202580.145197857,1,1,21.95,False
0.0560473362,0.1253256538,54590.7199742316,6223406.763112563,1,1,23.38,False
0.0330031183,0.0737972161,16233.4013023427,25309472.73388848,1,1,24.53,False
0.0173202827,0.0387293295,15757.2909104842,9550424.646064231,1,1,25.93,False
0.0092162655,0.0206081961,30668.4088599279,1934336.975940067,1,1,27.3,False
0.0228325794,0.0510551996,72692.8300754208,2186473.519496936,1,1,25.33,False
0.02658,0.0594346868,38628.8492768507,4676130.399977444,1,1,25.0,False
0.0565659358,0.1264852778,49448.3522488276,2998974.362891285,1,1,23.36,False
0.086011194,0.1923268766,69338.55410217,15892490.67440593,1,1,22.45,False
0.0080270317,0.0179489885,69422.4433369645,259327.025017567,1,1,27.6,False
0.0217047594,0.0485333175,39984.8889302708,5247936.618102939,1,1,25.44,False
0.0269497646,0.0602615057,24695.8918115148,2711961.110474948,1,1,24.97,False
0.02658,0.0594346868,40376.5831053461,12998222.613328451,1,1,25.0,False
0.0174805453,0.0390876876,55982.012134788,59558016.29256122,1,1,25.91,False
0.0151549664,0.033887535,40554.6359757095,5145479.565143942,1,1,26.22,False
0.0421264611,0.0941976306,41136.4479463614,13672624.995472258,1,1,24.0,False
0.0282198679,0.063101543,22305.5780726305,14575858.308362223,1,1,24.87,False
0.109788026,0.2454934893,26520.4065030931,72872950.86601074,1,1,21.92,False
0.0640552863,0.1432319745,53888.6982068842,23723019.216804363,1,1,23.09,False
0.0268259417,0.0599846292,38024.6068032757,8166232.475708549,1,1,24.98,False
0.0504144434,0.1127301225,17323.064646983,21049033.18155381,1,1,23.61,False
0.0185590173,0.0414992243,39039.1429459745,4231763.301192022,1,1,25.78,False
0.1187284988,0.2654849942,78318.1823587499,48998484.0314634,1,1,21.75,False
0.0173202827,0.0387293295,65274.8452166516,1189195.984344654,1,1,25.93,False
0.0169260249,0.0378477424,25852.9215636912,71785494.40340142,1,1,25.98,False
0.0199781365,0.0446724713,75854.4656276293,1042237.664042295,1,1,25.62,False
0.0096506147,0.0215794305,43434.6070085017,1139531.226839946,1,1,27.2,False
0.0545198907,0.1219101818,42048.8353067443,21983389.68802644,1,1,23.44,False
0.1139081967,0.2547064711,69971.7818177924,41866548.19086288,1,1,21.84,False
0.0170826395,0.0381979432,58530.5206672086,3254836.940596244,1,1,25.96,False
0.0132603497,0.0296510433,27216.5782727238,3543209.409339827,1,1,26.51,False
0.0270741591,0.0605396602,56402.2748367468,3611781.632196817,1,1,24.96,False
0.1209358264,0.2704207287,57197.6767902694,61309936.946896,1,1,21.71,False
0.0725362295,0.1621959399,8047.5667275831,37911914.98872521,1,1,22.82,False
0.3569069267,0.7980681497,66762.510978262,47699293.01180683,1,1,19.36,False
0.0303777061,0.0679266159,30367.9156771812,7519007.628366366,1,1,24.71,False
0.024019003,0.0537081235,31240.8572757475,8991276.935944742,1,1,25.22,False
0.012839703,0.0287104486,35034.3082272177,1198473.834805036,1,1,26.58,False
0.0892390579,0.1995445996,56184.6644290163,16985139.080691475,1,1,22.37,False
0.0171614894,0.0383742569,47400.1134251065,4808155.666419172,1,1,25.95,False
0.0183888672,0.0411187571,33089.9233589698,4934940.100600764,1,1,25.8,False
0.0257368254,0.0575492912,38526.3539964468,5663527.295011966,1,1,25.07,False
0.0190789723,0.0426618789,49808.7841535212,4716480.984658934,1,1,25.72,False
0.0275775053,0.0616651765,20753.4563055914,23435465.30272606,1,1,24.92,False
0.02658,0.0594346868,40679.7338144858,5247775.99486992,1,1,25.0,False
0.0345585074,0.0772751717,75805.3514345789,5554404.520000657,1,1,24.43,False
0.013506878,0.0302022973,34814.7728169198,4902405.211758063,1,1,26.47,False
0.0123184191,0.0275448225,42081.5833241875,1164686.108680446,1,1,26.67,False
0.0166170902,0.0371569432,38058.5261925961,4484311.807363297,1,1,26.02,False
0.0275775053,0.0616651765,64079.0120118859,779910.453741878,1,1,24.92,False
0.0921626549,0.2060819612,56225.4911676277,60805978.927856274,1,1,22.3,False
0.0680072129,0.1520687509,39435.6719649776,30010776.999676127,1,1,22.96,False
0.0394961694,0.0883161196,64261.7951220673,7857526.529836483,1,1,24.14,False
0.0109788026,0.0245493489,26335.1918350319,3727144.254044122,1,1,26.92,False
0.0477040198,0.1066694311,28526.3245180381,32867227.6467244,1,1,23.73,False
0.0806408277,0.1803183724,50169.1183682875,17043798.066054832,1,1,22.59,False
0.037201031,0.0831840342,35854.4679064784,12363137.692975918,1,1,24.27,False
0.0105816886,0.023661375,41352.3842201413,2159389.378645555,1,1,27.0,False
0.0199781365,0.0446724713,34115.8378432238,2236214.721513214,1,1,25.62,False
0.0101054342,0.0225964377,41767.049956433,66148.707443416,1,1,27.1,False
0.0166170902,0.0371569432,46376.6161995162,1538687.605343318,1,1,26.02,False
0.0355267088,0.079440136,45009.9635566853,29989093.461610045,1,1,24.37,False
0.0313729225,0.0701519874,11016.0754162698,23260704.861555044,1,1,24.64,False
0.0334622374,0.0748238376,42718.0273602296,5652969.036382254,1,1,24.5,False
0.0278326768,0.0622357573,24625.9766583016,9035324.03911457,1,1,24.9,False
0.0075605776,0.0169059655,34973.1002089292,1714524.866942383,1,1,27.73,False
0.0244655496,0.0547066321,25558.5212164245,5163172.505228842,1,1,25.18,False
0.031228777,0.0698296682,46355.6178900742,3455788.707570696,1,1,24.65,False
0.0447254765,0.1000092059,46042.6539535844,22822510.694478367,1,1,23.87,False
0.0586887658,0.1312320699,37834.9132555242,45022346.00087516,1,1,23.28,False
0.57089334,1.2765563162,61452.5989685771,35756302.41774482,1,1,18.34,False
0.0222103282,0.0496638037,22549.2699776927,6587963.996644465,1,1,25.39,False
0.0245784775,0.0549591464,24281.7127453467,4963975.401591194,1,1,25.17,False
0.4472547654,1.0000920588,70888.2175133244,44559967.28862216,1,1,18.87,False
0.5682703234,1.2706910727,40874.4771557598,26609376.49763688,1,1,18.35,False
0.0884209093,0.1977151638,47217.8064552059,27884356.71769095,1,1,22.39,False
0.1529519353,0.3420109247,97198.4113358843,21701264.845208094,1,1,21.2,False
0.0197949759,0.0442629117,69891.8461122136,2268297.405914479,1,1,25.64,False
0.013506878,0.0302022973,21874.6476412517,7517012.740769916,1,1,26.47,False
0.0342416731,0.0765667087,47641.6963188461,4346452.523187309,1,1,24.45,False
0.0248058993,0.0554676771,19189.9308907664,60417347.49253696,1,1,25.15,False
0.0101989386,0.02280552,20497.2389775157,55956764.04660521,1,1,27.08,False
0.1467421834,0.3281254972,58673.1925835784,54263202.85277847,1,1,21.29,False
0.0192555078,0.0430566244,26585.3925491363,10405176.47572183,1,1,25.7,False
0.0073884779,0.0165211388,55885.7714324767,763057.311219797,1,1,27.78,False
0.0246919266,0.0552128263,31263.58977823,5012349.817628004,1,1,25.16,False
0.0143401923,0.0320656449,28774.2260758657,4765421.867990286,1,1,26.34,False
0.0171614894,0.0383742569,27291.4012331914,6141316.562566846,1,1,25.95,False
0.0087207729,0.019500241,39033.204219351,1230443.797211256,1,1,27.42,False
0.0216050351,0.0483103272,45128.5631444383,4666402.125290279,1,1,25.45,False
0.021804944,0.0487573371,33496.1039228447,5739548.295011996,1,1,25.43,False
0.0079168967,0.0177027191,28913.6853043681,1423838.373466279,1,1,27.63,False
0.0300992017,0.067303861,26146.1273365896,11097410.59485432,1,1,24.73,False
0.0071871213,0.0160708919,29400.7538914025,646786.390945,1,1,27.84,False
0.0468333233,0.1047224945,56956.116850911,25074204.33752005,1,1,23.77,False
0.0380675544,0.0851216393,42216.08403514,4549393.822154465,1,1,24.22,False
0.0896509666,0.2004656557,44327.0292656022,16039746.350394487,1,1,22.36,False
0.0552783379,0.1236061213,45155.1615728112,40126970.87174158,1,1,23.41,False
0.0222103282,0.0496638037,45201.438775116,5029787.932701146,1,1,25.39,False
0.0631764148,0.1412667581,85423.9974480086,7695483.014639703,1,1,23.12,False
0.0138852907,0.0310484539,21739.3438522833,5947407.758593485,1,1,26.41,False
0.1677084622,0.3750075218,46005.4094016143,42519019.54022447,1,1,21.0,False
0.0643509521,0.1438931032,29785.6563873134,2321948.198665337,1,1,23.08,False
0.035200998,0.0787118244,41080.9187275538,2216189.67031331,1,1,24.39,False
0.0089650967,0.0200465656,41612.127182622,1108586.0397628,1,1,27.36,False
0.0453476699,0.1014004725,39764.8088370382,2219762.994955704,1,1,23.84,False
0.0318093633,0.0711278987,30845.8908772999,11983887.121210271,1,1,24.61,False
0.0252670754,0.0564988982,26660.0489405274,7238223.361980663,1,1,25.11,False
0.0273246732,0.0610998267,22134.9686618076,13244769.417512983,1,1,24.94,False
0.0278326768,0.0622357573,21862.8936512541,19529030.350173496,1,1,24.9,False
0.0938760865,0.2099133109,62301.652272355,5268921.50419655,1,1,22.26,False
0.0159424468,0.0356483948,40010.7484162868,611028.401033362,1,1,26.11,False
0.0081762653,0.0182826851,31484.9831314516,4529917.271544916,1,1,27.56,False
0.0427124985,0.0955080501,56024.9414013215,18434896.1528029,1,1,23.97,False
0.1063053145,0.2377059096,36539.6033332174,38729203.69698913,1,1,21.99,False
0.0166170902,0.0371569432,25393.5362066174,4418658.268869581,1,1,26.02,False
0.0146067964,0.0326617897,25622.6714397971,5248816.507894918,1,1,26.3,False
0.0231502122,0.0517654482,49923.0616305568,2994904.32844113,1,1,25.3,False
0.0177237239,0.0396314515,8601.6060382077,15451423.465276117,1,1,25.88,False
0.0600558028,0.1342888574,70400.1872760379,16869155.17889006,1,1,23.23,False
0.0325502986,0.0727846803,52114.2883628594,6847777.917849521,1,1,24.56,False
0.0334622374,0.0748238376,88679.882625674,3092616.795194355,1,1,24.5,False
0.0960627415,0.2148028201,9686.6642683139,37265493.54178408,1,1,22.21,False
0.0150853356,0.0337318359,26599.5549314313,9752618.49423372,1,1,26.23,False
0.0156514644,0.0349977383,19580.7263230685,3110127.89906827,1,1,26.15,False
0.0124324001,0.0277996916,22788.0726742392,5797033.909482008,1,1,26.65,False
0.0680072129,0.1520687509,50504.6572123435,21849814.40813407,1,1,22.96,False
0.0291443905,0.0651688382,20691.4306754306,15822166.974646768,1,1,24.8,False
0.0336166921,0.0751692087,48034.020654806,2296786.210926012,1,1,24.49,False
0.0186446818,0.041690776,24404.4891907192,10939870.52905666,1,1,25.77,False
0.052547853,0.1175005715,34568.2445596536,24000050.67102325,1,1,23.52,False
0.0718712133,0.1607089186,26568.6074942617,17496641.39511424,1,1,22.84,False
0.0101054342,0.0225964377,62512.8429829504,159626.582089486,1,1,27.1,False
0.0699125232,0.1563291544,39279.9144173976,18844011.21663281,1,1,22.9,False
0.0319561887,0.0714562102,23438.8776155406,8395506.455506502,1,1,24.6,False
0.0848310762,0.189688053,36767.5159729907,10560534.05819406,1,1,22.48,False
0.2848098313,0.6368541435,51810.0770445325,70052459.20857224,1,1,19.85,False
0.0568270323,0.1270691073,37777.5069112951,18445838.518923625,1,1,23.35,False
0.0784431412,0.1754041962,78435.8339421316,26070928.674708866,1,1,22.65,False
0.0173202827,0.0387293295,53445.0463600363,3828099.105031727,1,1,25.93,False
0.057089334,0.1276556316,32522.0799806751,56365631.73539729,1,1,23.34,False
0.0477040198,0.1066694311,62358.8246441356,12481124.994492589,1,1,23.73,False
0.0149470324,0.0334225806,36597.5501245117,3686816.348399724,1,1,26.25,False
0.0310852938,0.0695088301,62078.5931468411,10497726.319981355,1,1,24.66,False
0.1515496636,0.3388753497,13033.7877624892,31319085.545755804,1,1,21.22,False
0.0270741591,0.0605396602,30126.2046462218,6895376.579171659,1,1,24.96,False
0.1529519353,0.3420109247,26242.8584568845,40827834.25976907,1,1,21.2,False
0.0181365625,0.0405545866,45386.4663611212,48668976.8907223,1,1,25.83,False
0.0468333233,0.1047224945,110350.5806574864,9230477.721763136,1,1,23.77,False
0.0375452479,0.0839537266,78337.881021766,5035193.995808697,1,1,24.25,False
0.0268259417,0.0599846292,20685.8484898286,7907921.295027217,1,1,24.98,False
0.0375452479,0.0839537266,31219.4645474502,6154518.828910725,1,1,24.25,False
0.1838886721,0.411187571,55691.8594779834,51170220.76950514,1,1,20.8,False
0.013506878,0.0302022973,53996.0157729994,392852.937612839,1,1,26.47,False
0.004814542,0.0107656431,56972.5687878782,159098.561447534,1,1,28.71,False
0.0313729225,0.0701519874,31720.7389364815,3748001.159159948,1,1,24.64,False
0.1394938229,0.3119176705,66196.2033492401,13305919.312130352,1,1,21.4,False
0.0313729225,0.0701519874,69661.011368867,2735258.450523445,1,1,24.64,False
0.0139493823,0.0311917671,39829.2330441283,4524802.041656432,1,1,26.4,False
0.0435065831,0.0972836774,89778.6915693451,6319549.529335452,1,1,23.93,False
0.0520660914,0.1164233197,35679.6723911448,40231261.815069325,1,1,23.54,False
0.0161642283,0.0361443134,39573.0866314508,891594.299408226,1,1,26.08,False
0.0876102615,0.1959025002,40824.2507097676,23514738.05178713,1,1,22.41,False
0.0530340723,0.1185877909,41092.159061201,10838500.334542789,1,1,23.5,False
0.1092835959,0.2443655492,117283.5237835321,4539136.075726009,1,1,21.93,True
0.0530340723,0.1185877909,34461.8684821514,28520123.81929047,1,1,23.5,False
0.0113908197,0.0254706471,36139.7305682867,1258575.796343052,1,1,26.84,False
0.1623883902,0.3631114793,12065.9883235131,61066849.86273138,1,1,21.07,False
0.2927891485,0.6546964391,30797.3180784179,73327739.53585206,1,1,19.79,False
0.0253837029,0.0567596853,49569.3587842661,1784370.18263286,1,1,25.1,False
0.0983003302,0.2198062205,65323.3024450458,27284159.78587728,1,1,22.16,False
0.1144339731,0.2558821427,40212.3488376074,72952057.3519991,1,1,21.83,True
0.2492039814,0.5572370428,37678.901806238,59223438.995769866,1,1,20.14,False
0.042320908,0.0946324271,21509.574009673,27354077.41717812,1,1,23.99,False
0.0195233786,0.0436556017,34386.9155998787,3543378.410053566,1,1,25.67,False
0.0777239702,0.1737960809,74170.2214057597,16664003.526514292,1,1,22.67,False
0.0239086457,0.0534613571,46378.0182092278,5254242.647036623,1,1,25.23,False
0.0239086457,0.0534613571,29770.0112278129,790192.046070812,1,1,25.23,False
0.0908981358,0.2032544107,65007.2126479093,30345820.652867425,1,1,22.33,False
0.0061172324,0.0136785474,20884.7126626926,66917368.06253494,1,1,28.19,False
0.0433066885,0.0968366995,21626.2807253778,17828970.72959247,1,1,23.94,False
0.0732073989,0.1636967205,85647.6365775257,19848349.771249093,1,1,22.8,False
0.0189913123,0.0424658654,26043.1051109563,11356476.646387672,1,1,25.73,False
0.0294140602,0.0657718381,18038.0304745961,32940137.639339484,1,1,24.78,False
0.9048049682,2.0232054153,47290.1237940398,73531137.2429608,1,1,17.34,False
0.2390864572,0.5346135707,55793.7872404805,60924572.45978133,1,1,20.23,False
0.3210369174,0.7178603705,7563.4735490603,58097092.12840876,1,1,19.59,False
0.0138852907,0.0310484539,35159.4038533417,2125042.68007971,1,1,26.41,False
0.2091967709,0.4677782004,70995.3691669358,38207805.18427012,1,1,20.52,True
0.1586919792,0.3548460529,75080.6002375128,28658739.84429185,1,1,21.12,False
0.2034955781,0.4550299458,44727.4937197814,35720319.208239906,1,1,20.58,False
0.0226232491,0.0505871228,15540.7326637335,5392562.528094554,1,1,25.35,False
0.0216050351,0.0483103272,49148.2913364572,39033982.47437689,1,1,25.45,False
0.1058168859,0.2366137501,118486.5307664587,18058710.81147398,1,1,22.0,False
0.0114433973,0.0255882143,35590.7417797592,1681357.358627026,1,1,26.83,False
0.0252670754,0.0564988982,19418.0985011948,16294869.331189957,1,1,25.11,False
0.0114433973,0.0255882143,31774.1794602056,2337720.631214751,1,1,26.83,False
0.046190746,0.1032856481,55910.8335316687,12164141.618955975,1,1,23.8,False
0.0443154309,0.099092316,83794.6099126793,7610546.909094467,1,1,23.89,False
0.0592318063,0.1324463452,13674.579122617,48290290.856438674,1,1,23.26,False
0.0490405098,0.1096579137,27810.8718970366,19738574.510168,1,1,23.67,False
0.02053785,0.0459240286,27388.007792661,3063130.157430135,1,1,25.56,False
0.2658,0.5943468684,96345.6283164355,71759131.41404216,1,1,20.0,False
0.040978398,0.0916304836,16054.577927063,33911261.93630604,1,1,24.06,False
0.0231502122,0.0517654482,41085.9489687235,4157751.250988222,1,1,25.3,False
0.018304378,0.0409298336,63980.9527008395,1999726.982825991,1,1,25.81,False
0.0139493823,0.0311917671,36437.4475416666,2956543.904063398,1,1,26.4,False
0.0537718498,0.1202375114,27071.0168380694,7683548.575284287,1,1,23.47,False
0.0239086457,0.0534613571,52359.3249292422,58237027.72630184,1,1,25.23,False
0.1034081995,0.2312277636,39383.6430321457,20357948.602373976,1,1,22.05,False
0.3986162293,0.8913329856,51101.4488782201,62013499.020659134,1,1,19.12,False
0.0620233153,0.1386883492,9786.8479638804,46641088.063989446,1,1,23.16,False
0.0545198907,0.1219101818,47584.139576517,13583256.843591254,1,1,23.44,False
0.0243531406,0.0544552779,19917.4536271269,8144406.714947455,1,1,25.19,False
0.0464039528,0.1037623929,46126.9053754254,8890035.664875234,1,1,23.79,False
0.1307841086,0.2924421572,56899.8515792635,21178332.95432159,1,1,21.54,False
0.1414343753,0.3162568776,21724.7555083254,45838958.48188731,1,1,21.37,False
0.0466181437,0.1042413384,20219.9947250568,26154801.90234753,1,1,23.78,False
0.011982708,0.0267941497,34803.7411081944,2220098.423299818,1,1,26.73,False
0.0565659358,0.1264852778,74141.5052056946,7689503.647614951,1,1,23.36,False
0.0560473362,0.1253256538,42879.0145625453,12793791.588852264,1,1,23.38,False
0.0614546821,0.1374168468,31019.9203043729,7443573.605528855,1,1,23.18,False
0.0051826869,0.0115888403,41007.0315255912,65291.915562565,1,1,28.55,False
0.2861244538,0.6397937287,116358.1096712443,67855678.0517572,1,1,19.84,False
0.1149621763,0.257063241,33444.6918196213,31031461.051402435,1,1,21.82,False
0.056306039,0.1259041307,36338.5500788578,14529103.498705182,1,1,23.37,False
0.0113384836,0.0253536201,32540.3709753001,1551279.826533124,1,1,26.85,False
0.0956213733,0.2138158908,21591.64282103,28049729.114610545,1,1,22.22,False
0.1772372393,0.3963145151,36529.7726096863,33109933.151602007,1,1,20.88,False
0.0398616229,0.0891332986,30345.0866014723,9066578.070994332,1,1,24.12,False
0.0108781483,0.0243242791,33435.2509429354,1189185.572332902,1,1,26.94,False
0.0600558028,0.1342888574,15619.3997319594,28490808.680524416,1,1,23.23,False
0.1092835959,0.2443655492,30597.690354758,73705008.93814594,1,1,21.93,True
0.0309424699,0.069189466,42333.4931596103,26645688.98701346,1,1,24.67,False
0.2526707542,0.5649889822,37774.4346058111,33188127.674015053,1,1,20.11,False
0.0978486812,0.2187963027,60107.6071671005,28059833.22402651,1,1,22.17,False
0.0310852938,0.0695088301,31150.9325241114,13653231.037846737,1,1,24.66,False
0.0049722731,0.0111183407,43246.8801894586,178785.775777617,1,1,28.64,False
0.1873074177,0.4188321187,41291.2495425035,9372257.966111824,1,1,20.76,False
0.0398616229,0.0891332986,39247.6115198567,11560501.168571712,1,1,24.12,False
0.0225193047,0.050354696,28590.2574270655,7210075.834589961,1,1,25.36,False
0.0280902094,0.0628116177,27302.9256158947,16218940.438598484,1,1,24.88,False
0.100590039,0.2249261651,69192.3536419936,20184922.957942627,1,1,22.11,False
0.3669061375,0.8204270649,28142.0566016016,40880265.21652816,1,1,19.3,False
0.1873074177,0.4188321187,14460.1044555452,68013389.06304093,1,1,20.76,False
0.0431077124,0.0963917753,13821.1397379544,28058492.094081745,1,1,23.95,False
0.0759547566,0.1698399991,21288.5133153313,42671930.64401008,1,1,22.72,False
0.0655473256,0.1465682757,25864.3433947231,9807630.732320089,1,1,23.04,False
0.0350392641,0.0783501764,68335.3193931907,11144707.173197567,1,1,24.4,False
0.2034955781,0.4550299458,75702.0697310268,60700021.2548197,1,1,20.58,False
0.0244655496,0.0547066321,23982.7977457563,8391538.506642835,1,1,25.18,False
0.2783267681,0.6223575734,50106.6005053604,58564839.025588624,1,1,19.9,False
0.0319561887,0.0714562102,21188.9006913765,18925395.030996174,1,1,24.6,False
0.0817626533,0.1828268509,57135.2728323827,19262235.444364887,1,1,22.56,False
0.0477040198,0.1066694311,53774.2351653138,10067957.968696477,1,1,23.73,False
0.010388551,0.0232295062,37599.6322841015,477127.760733527,1,1,27.04,False
0.0172407032,0.0385513844,24579.1480241584,7169178.379934899,1,1,25.94,False
0.0216050351,0.0483103272,16709.7569265151,24665017.945425726,1,1,25.45,False
0.0560473362,0.1253256538,51582.4906656294,7632722.923348592,1,1,23.38,False
0.1740022951,0.38908096,30557.2225319807,57505161.78041405,1,1,20.92,False
0.0483676488,0.1081533507,8765.3359495501,46064333.0884852,1,1,23.7,False
0.0125474356,0.028056919,19980.4048602794,8404858.6261887,1,1,26.63,False
0.5064714588,1.1325046106,32215.6164325797,10054704.539881056,1,1,18.6,False
0.1144339731,0.2558821427,65759.7018501065,43756980.94455875,1,1,21.83,False
0.0513517179,0.1148259319,72694.5093997625,3576963.027150057,1,1,23.57,False
0.0120935826,0.0270420729,19863.3401709066,913406.132607623,1,1,26.71,False
0.0152951935,0.0342010925,36189.2285423327,1446614.828691223,1,1,26.2,False
0.0074912618,0.0167509707,50533.610398281,196108.102099379,1,1,27.75,False
0.0978486812,0.2187963027,52061.004482463,11910706.266691769,1,1,22.17,False
0.0718712133,0.1607089186,13149.6233654638,45046631.86868882,1,1,22.84,False
0.0310852938,0.0695088301,36420.9837626686,4254006.694326795,1,1,24.66,False
0.0262153087,0.0586192124,18451.57553614,49298917.84343552,1,1,25.03,False
0.0470494961,0.1052058716,23242.9061800067,22706856.71581945,1,1,23.76,False
0.0504144434,0.1127301225,52498.6822123488,17380388.980095964,1,1,23.61,False
0.0766575574,0.1714115092,20403.1457368542,37833802.29634706,1,1,22.7,False
0.0435065831,0.0972836774,51593.4863513546,74691328.07028583,1,1,23.93,False
0.0407901194,0.0912094798,31807.4465166993,4426293.774073955,1,1,24.07,False
0.0683211199,0.1527706684,61292.5225170001,12561597.204315532,1,1,22.95,False
0.0589596608,0.1318378096,42106.3819662254,18055807.90968599,1,1,23.27,False
0.0892390579,0.1995445996,24688.2615465882,41342735.452758014,1,1,22.37,False
0.0178055329,0.039814382,37996.1995260755,2479678.867109165,1,1,25.87,False
0.0223128464,0.0498930414,27822.3126904338,7202045.435888148,1,1,25.38,False
0.0065849878,0.0147244804,13648.9437954444,63385224.04860413,1,1,28.03,False
